geometry_id,geometry
584,"LINESTRING (545902.6929017524 4808451.890339518, 545913.0775561596 4808448.4070228785, 545901.0163025128 4808412.78508022, 545892.4995384864 4808355.863358296, 545886.6441522464 4808324.170841763, 545879.7220980462 4808294.58125741, 545872.4271227111 4808272.208179397, 545845.3712857303 4808203.61005472, 545831.315994457 4808175.415867029, 545794.9878487771 4808113.196580438, 545787.7002208785 4808101.59667032, 545776.3062000886 4808086.748108072, 545728.0685773444 4808037.77584735, 545680.0264735409 4807995.691109774, 545670.1204083574 4807988.182897847, 545571.4003385724 4807910.438415253, 545552.7209638227 4807895.429981939, 545486.5367573927 4807842.340138955, 545479.4402445675 4807838.2940742085, 545467.0310555164 4807829.769740343, 545449.6966833475 4807819.324200452, 545427.0248695147 4807808.065336087, 545398.5209192056 4807797.32261525, 545382.6803205833 4807793.4399501495, 545371.7453284363 4807818.466386599, 545330.7375091829 4807873.499553252, 545324.8805310512 4807889.786297019, 545277.4424004821 4807877.806299506, 545199.8526318027 4807857.985998835)"
585,"LINESTRING (555655.3633975369 4800729.473811563, 555656.320212176 4800774.045819643, 555656.320212176 4800774.045819643, 555656.320212176 4800774.045819643, 555711.2228481664 4800759.504368398, 555755.5894027794 4800745.098607791, 555762.1316714855 4800757.591640309, 555774.24830542 4800782.014426678, 555784.9154025379 4800805.314646112, 555788.8008527134 4800815.675587823, 555791.6365189536 4800825.583617565, 555793.5798919387 4800835.595349905, 555794.8722429419 4800845.934901381, 555795.0168994258 4800848.046297977, 555796.8752993373 4800897.818000447, 555840.0223849122 4800923.052353332)"
586,"LINESTRING (555840.0223849122 4800923.052353332, 555797.5365083074 4800945.358562202, 555798.3806956832 4801010.004392965, 555798.9184414264 4801033.221070488, 555799.7318844703 4801042.668168137, 555800.895109967 4801049.008378677, 555803.1982641269 4801054.691616898, 555812.2319164858 4801069.64866624, 555819.9384340101 4801078.486287458, 555856.882522939 4801128.547769155, 555885.2412801955 4801168.2096044505, 555912.7037897067 4801208.419472584, 555943.4376002335 4801254.765015416, 556044.6783467882 4801407.649343778, 556071.9731738177 4801448.302771755, 556155.7035458856 4801572.167179742, 556203.1778462708 4801641.532158602, 556203.1778462708 4801641.532158602, 556211.5837779462 4801653.819040224, 556248.6595515811 4801628.888217697)"
587,"LINESTRING (556248.6595515811 4801628.888217697, 556273.3678469057 4801687.985314015, 556254.0014529182 4801717.255990398, 556208.6336767415 4801696.776118319, 556169.0698320961 4801728.655720615, 556112.7244801561 4801771.391528676, 556101.7937610126 4801780.18589326, 556071.3735160803 4801803.923238416, 556040.4728791415 4801826.990353794, 556009.0918462184 4801849.38724595, 555985.2137079863 4801865.960046273, 555913.8101996102 4801917.235743049, 555878.0126853802 4801944.705625466, 555842.1252683325 4801973.285586168, 555680.6965413113 4802104.341647032, 555596.8123725145 4802176.286702166, 555564.3392193959 4802203.785554992, 555537.2426337885 4802227.774703265, 555387.9726911804 4802349.719248408, 555376.1463146843 4802359.284866226, 555327.0825619954 4802404.530145066, 555203.0166490749 4802506.693627017, 555177.3880723395 4802544.690170384)"
588,"LINESTRING (555177.3880723395 4802544.690170384, 555162.6001527868 4802535.018001077, 555162.6001527868 4802535.018001077, 555106.7358631667 4802579.987215862, 555030.3261847686 4802640.893755569, 554938.2455031407 4802716.223037899, 554697.2944255245 4802907.518846349, 554570.4164981757 4803009.11562201, 554500.7884216054 4803064.085372081, 554431.9057401828 4803117.173752591, 554374.4896842745 4803164.912978923, 554355.773428406 4803180.366794717)"
589,"LINESTRING (554355.773428406 4803180.366794717, 554352.3942926318 4803182.505348179, 554067.6944136829 4803408.90058709, 553967.1726298634 4803488.951008745, 553855.6402597252 4803578.688686866, 553791.306540066 4803631.486538545, 553664.5287406334 4803744.318161724, 553601.306505391 4803800.347447286, 553534.891231147 4803860.794537081, 553470.2819140858 4803918.368915936, 553437.4859821672 4803947.874356907, 553398.9071711036 4803981.443578845, 553359.8462811791 4804014.564955797, 553309.8728877481 4804055.152725994, 553138.5437983315 4804170.308100207, 553025.1936153211 4804246.828396983, 552928.2064966477 4804362.212027674)"
590,"LINESTRING (552928.2064966477 4804362.212027674, 552912.0201721535 4804321.7970629055, 552892.8053307341 4804334.52989744, 552787.0197116171 4804407.670401899, 552675.8798283895 4804482.21459525, 552549.3457168902 4804568.191357926, 552403.2141651335 4804669.900385509)"
591,"LINESTRING (552403.2141651335 4804669.900385509, 552400.1444055776 4804674.096964544, 552392.8142147377 4804679.371124701, 552385.6727121191 4804681.203801583, 552361.1070117851 4804694.896189398, 552180.4173269543 4804820.331741125, 552070.7212998734 4804898.450891006, 551962.3779296137 4804974.7774248)"
592,"LINESTRING (551962.3779296137 4804974.7774248, 551937.421342449 4804992.161165158, 551937.421342449 4804992.161165158, 551851.0376777974 4805051.471375701, 551740.5470792465 4805128.5901262835, 551632.5054142004 4805203.508118285, 551540.2407087794 4805291.320445434)"
593,"LINESTRING (551540.2407087794 4805291.320445434, 551506.0114064221 4805298.389428785, 551506.0114064221 4805298.389428785, 551456.4071454568 4805335.772646579, 551334.40312215 4805426.582001339, 551310.3036835693 4805443.502517581, 551307.2923170808 4805445.478767509, 551302.3357997163 4805447.662365638, 551295.1135977791 4805449.606629645, 551287.3355223164 4805450.102861538, 551280.775486897 4805450.164101087, 551274.3031758657 4805449.337510014, 551267.9177434867 4805447.734144576, 551180.5170414435 4805418.416894129, 551176.071665668 4805417.272572946, 551168.4698266416 4805415.882209268, 551160.700138392 4805415.268022456, 551153.0055378111 4805415.431853402, 551145.2232302288 4805416.483531599, 551137.0293065752 4805418.4206042895, 551090.4857288208 4805426.286934059, 551044.0249213141 4805433.932082996, 551042.3915458113 4805425.034709716, 551039.5678386143 4805412.9075176865, 551036.0136378144 4805400.99693167, 551031.6479615533 4805389.302340844, 551025.6828401677 4805374.930159317, 550983.7067999992 4805271.2136363415, 550982.2718021557 4805268.204107017, 550978.039396839 4805260.286696859, 550972.9946663273 4805252.696346103, 550969.1453464128 4805247.6694658995, 550932.5920148394 4805197.859673659, 550918.613589162 4805182.871849404, 550910.2198149777 4805189.805516826, 550897.9222443763 4805198.931024625, 550885.2248254577 4805207.387164932, 550872.1283926812 4805215.062883558, 550866.5181545822 4805218.019315657, 550795.9163855773 4805258.803204925, 550780.7096689409 4805267.12960086, 550761.4431512783 4805276.869326534, 550741.6966537866 4805285.8280606605, 550718.1375005754 4805295.646716366, 550654.6157777702 4805321.269651018, 550640.6257308403 4805329.383359727, 550629.3113542147 4805337.072907171, 550618.3977353373 4805345.320790892, 550608.0451682338 4805354.350335692, 550566.2380869337 4805371.399936517)"
594,"LINESTRING (550566.2380869337 4805371.399936517, 550547.1910795334 4805413.202006226, 550547.1910795334 4805413.202006226, 550546.2928390622 4805414.194846514, 550500.7923028711 4805455.947157277, 550407.9124887178 4805530.997890598, 550268.8999236225 4805635.471054035, 550184.6471671466 4805694.484951743, 550168.0441725845 4805705.689956436, 550117.7884213642 4805734.081950996, 550062.6870192719 4805760.772443323, 549927.283988497 4805816.522799499, 549708.2330149505 4805905.422475935, 549719.7744062814 4805943.601923444, 549722.0890441441 4805970.162926131, 549720.0312292379 4805996.691728114, 549713.8709211104 4806030.520451348, 549706.9729261816 4806054.570241401, 549707.6918636636 4806066.90348268)"
595,"LINESTRING (549707.6918636636 4806066.90348268, 549701.7246027966 4806063.527670821, 549685.9821669963 4806090.066813908, 549667.2381799433 4806106.366151122, 549627.8798754617 4806129.066658953, 549488.3994841411 4806212.339220126, 549405.9293779499 4806262.046484566, 549370.4303241892 4806277.668714238, 549348.6078338212 4806283.284402982, 549281.6209635237 4806286.460106309, 549234.1946488754 4806299.9413267905)"
596,"LINESTRING (549234.1946488754 4806299.9413267905, 549188.1902855281 4806307.213738514, 549118.9279421733 4806322.702407568, 549176.317171482 4806436.515062471, 549180.3922074318 4806443.985940017, 549097.4802013973 4806488.362691744, 549108.0990759302 4806508.986502832, 549109.4134290766 4806528.654131532, 549137.0908413636 4806575.057567215, 549198.1870142309 4806546.515273888, 549164.4244344083 4806479.631755498, 549146.937803761 4806516.32164336)"
597,"LINESTRING (554856.331726719 4804650.80306828, 554811.1437812232 4804661.690661404, 554793.5201336392 4804737.515246362, 554754.5777506375 4804948.81285539)"
598,"LINESTRING (554676.719247609 4805298.99545263, 554661.0397217893 4805295.092344745, 554574.1443460918 4805645.573227592, 554554.9872078189 4805641.197988172, 554549.3305705505 4805639.708456107, 554527.8412461946 4805633.315304386, 554513.3851290549 4805628.422831316, 554513.3851290549 4805628.422831316, 554506.6010855135 4805626.146786599, 554491.825515812 4805620.696462455, 554479.5689757271 4805609.15798716)"
599,"LINESTRING (554479.5689757271 4805609.15798716, 554467.8706157741 4805608.730416474, 554426.3890305087 4805580.963165085, 554421.6427493847 4805577.0376766585, 554412.3013842917 4805570.520693776, 554402.6307259066 4805564.6674536085, 554392.6307762912 4805559.477957528, 554382.139584202 4805554.950902585, 554371.3991879169 4805551.19930376, 554360.4905675962 4805548.223814131, 554165.3074855206 4805499.786375737, 554136.7269450028 4805493.948453536)"
600,"LINESTRING (554136.7269450028 4805493.948453536, 554128.3720414079 4805490.605094574, 553797.6781999993 4805409.440307212)"
601,"LINESTRING (553586.7369599296 4805355.785288718, 553585.078651974 4805355.5500020115, 553571.3377637698 4805352.2201338215, 553533.1922303054 4805342.255092594, 553425.6083618377 4805316.1916448595, 553425.6083618377 4805316.1916448595, 553391.1782651619 4805307.422976057)"
602,"LINESTRING (553232.7283157918 4805271.908968289, 553233.7298425754 4805268.14070839, 553071.4741093738 4805242.651746408)"
603,"LINESTRING (553071.4741093738 4805242.651746408, 553014.9323859412 4805244.428878742, 553014.9323859412 4805244.428878742, 553007.172814512 4805273.466554791, 552962.8971397931 4805456.373641035, 552952.3394753193 4805501.493620996, 552943.8803796745 4805537.189687787, 552904.0205894843 4805704.693999466, 552904.0205894843 4805704.693999466, 552900.7024418485 4805719.939214802)"
604,"LINESTRING (552900.7024418485 4805719.939214802, 552826.4711025548 4805963.16063833)"
605,"LINESTRING (552826.4711025548 4805963.16063833, 552791.7417058438 4805958.483467597, 552777.837139564 4805955.48710714, 552777.837139564 4805955.48710714, 552753.1806664979 4805950.185486449, 552716.3983167259 4805942.234805587, 552641.7989137635 4805923.993651482, 552566.6253962461 4805906.637365133, 552519.5781129769 4805896.164456686, 552494.6869524822 4805889.751328686, 552494.6869524822 4805889.751328686, 552485.7084984316 4805888.459827928)"
606,"LINESTRING (552485.7084984316 4805888.459827928, 552416.9345064224 4805870.710721703, 552384.9209983733 4805863.7984562395, 552342.8883111182 4805854.032078623, 552267.2265984113 4805836.78643105, 552245.7681908319 4805831.455904827)"
607,"LINESTRING (552240.4532410981 4805565.973747215, 552282.995531685 4805379.439252805, 552244.8406404613 4805370.481012492, 552240.319578263 4805368.669024082, 552236.1284425305 4805366.082149042, 552232.4283307698 4805362.83269604, 552229.3002214349 4805358.921290626, 552226.9043545036 4805354.571297633, 552189.4535552672 4805301.63782727)"
608,"LINESTRING (551962.3779296137 4804974.7774248, 552070.7212998734 4804898.450891006, 552191.7051831326 4804816.42069388)"
609,"LINESTRING (552191.7051831326 4804816.42069388, 552217.3855870501 4804794.628717611, 552217.3855870501 4804794.628717611, 552361.1070117851 4804694.896189398, 552385.6727121191 4804681.203801583, 552392.8142147377 4804679.371124701, 552403.2141651335 4804669.900385509)"
610,"LINESTRING (552403.2141651335 4804669.900385509, 552408.287926529 4804668.384871016, 552549.3457168902 4804568.191357926, 552675.8798283895 4804482.21459525, 552704.7152017058 4804450.897615711)"
611,"LINESTRING (552704.7152017058 4804450.897615711, 552711.6231244509 4804458.281685715, 552787.0197116171 4804407.670401899, 552892.8053307341 4804334.52989744, 552843.3934455115 4804272.947387231)"
612,"LINESTRING (552771.7104652191 4804158.991593717, 552771.9881486995 4804154.5512405215, 552761.4201964247 4804138.697736189, 552654.6671670876 4804211.055319849, 552561.6893602046 4804282.966421406)"
613,"LINESTRING (552389.7405730106 4804396.914004962, 552385.4816712805 4804392.549516598, 552360.4876011321 4804409.126233192, 552293.084262367 4804327.417037226, 552291.7254657107 4804325.074195779, 552289.7376511975 4804320.283100117, 552288.4813353342 4804315.164478705, 552288.1167831406 4804309.941697637, 552288.4811539415 4804304.724559149, 552289.4012902434 4804300.9555413565, 552297.9687105827 4804219.6127233505)"
614,"LINESTRING (552297.9687105827 4804219.6127233505, 552303.306479042 4804220.653617715, 552305.9316195581 4804205.902572604, 552221.0069008659 4804190.029890275, 552138.9131283697 4804174.62438395, 552018.6865757324 4804156.926995428)"
615,"LINESTRING (551803.6757669366 4804246.901514534, 551801.2246256226 4804239.108319924, 551783.1472906596 4804251.630875988, 551673.7708512492 4804329.758926038, 551564.9782929646 4804406.005105811, 551470.7191346828 4804477.921229721)"
616,"LINESTRING (552189.4535552672 4805301.63782727, 552171.3210431726 4805274.398314138, 552165.4738560407 4805266.023409355, 552154.8133098125 4805251.7249886375, 552127.0029573357 4805213.970933135, 552099.8444231679 4805175.666713009, 552095.9209024624 4805169.861164541, 552028.4783308554 4805072.82743754, 551972.800761304 4804993.76610384, 551972.800761304 4804993.76610384, 551962.3779296137 4804974.7774248)"
617,"LINESTRING (552561.6893602046 4804282.966421406, 552558.5877112214 4804275.612127417, 552544.5009556295 4804285.165018109, 552418.0467797583 4804371.033804901, 552389.7405730106 4804396.914004962)"
618,"LINESTRING (552018.6865757324 4804156.926995428, 552023.3314158843 4804153.297690881, 551995.8313044682 4804148.19919418, 551891.0848077292 4804129.179444846, 551885.1832387996 4804159.343200912, 551882.2862097409 4804167.428535957, 551878.8282066049 4804174.732124161, 551874.6446856485 4804181.585891234, 551869.7347955328 4804188.100894769, 551864.1812358191 4804194.055645627, 551858.1459923568 4804199.451388932, 551853.9923451297 4804202.418198973, 551803.6757669366 4804246.901514534)"
619,"LINESTRING (554754.5777506375 4804948.81285539, 554735.0473021534 4804986.934509777, 554735.0473021534 4804986.934509777, 554674.2715434121 4805241.222465364, 554676.719247609 4805298.99545263)"
620,"LINESTRING (552245.7681908319 4805831.455904827, 552242.9793416878 4805830.82347668, 552182.522964991 4805815.91772524, 552213.2810951403 4805681.546930869, 552238.3949987335 4805575.564787291, 552238.3949987335 4805575.564787291, 552240.4532410981 4805565.973747215)"
621,"LINESTRING (553797.6781999993 4805409.440307212, 553765.2352175475 4805400.407887066, 553746.8074701445 4805395.818643086, 553612.0771603725 4805361.872795543, 553586.7369599296 4805355.785288718)"
622,"LINESTRING (553391.1782651619 4805307.422976057, 553232.7283157918 4805271.908968289)"
623,"LINESTRING (551470.7191346828 4804477.921229721, 551454.8720648137 4804484.908506063, 551519.2160636514 4804575.91515924, 551579.7090941535 4804661.895228488)"
